v8-version,3,32,7,0,0
code-creation,Function,0,0x3d51a260,752,"ObjectNotifierPerformChange native object-observe.js:375:37",0x7238a0c,~
code-disable-optimization,"NativeObjectNotifierPerformChange","TryFinallyStatement"
code-creation,Function,0,0x3d51a560,540,"NativeObjectNotifierPerformChange native object-observe.js:388:43",0x7238ad0,
code-creation,Function,0,0x3d51a780,524,"ObjectGetNotifier native object-observe.js:399:27",0x7238ba4,~
code-creation,Function,0,0x3d51a9a0,224,"NativeObjectGetNotifier native object-observe.js:409:33",0x7238c50,~
code-creation,Function,0,0x3d51aa80,500,"CallbackDeliverPending native object-observe.js:413:32",0x7238d1c,~
code-creation,Function,0,0x3d51ac80,436,"ObjectDeliverChangeRecords native object-observe.js:427:36",0x7238dd4,~
code-creation,Function,0,0x3d51ae40,712,"ObserveMicrotaskRunner native object-observe.js:432:32",0x7238e88,~
code-creation,Function,0,0x3d51b120,576,"SetupObjectObserve native object-observe.js:441:28",0x7238f3c,~
code-creation,Function,0,0x3d51b360,216," native object-observe.js:58:33",0x72391c0,~
code-creation,Script,0,0x3d51b440,328,"native object-observe.js",0x723924c,~
code-creation,Stub,3,0x3d51b5a0,94,"TypeMapAddType"
code-creation,LoadIC,6,0x3d51b600,95,"TypeMapAddType"
code-creation,Stub,2,0x3d51b660,1813,"RecordWriteStub"
code-creation,Stub,3,0x3d51bd80,164,"StoreTransitionStub"
code-creation,Stub,3,0x3d51be40,116,"update"
code-creation,KeyedStoreIC,10,0x3d51bec0,107,"update"
code-creation,Stub,3,0x3d51bf40,164,"StoreTransitionStub"
code-creation,Stub,3,0x3d51c000,116,"delete"
code-creation,Stub,3,0x3d51c080,164,"StoreTransitionStub"
code-creation,Stub,3,0x3d51c140,116,"setPrototype"
code-creation,Stub,2,0x3d51c1c0,1817,"RecordWriteStub"
code-creation,Stub,2,0x3d51c8e0,1797,"RecordWriteStub"
code-creation,Stub,3,0x3d51d000,386,"StoreTransitionStub"
code-creation,Stub,3,0x3d51d1a0,116,"reconfigure"
code-creation,Stub,3,0x3d51d220,168,"StoreTransitionStub"
code-creation,Stub,3,0x3d51d2e0,116,"preventExtensions"
code-creation,Function,0,0x3d51d360,1088,"SetConstructor native collection.js:5:24",0x7239f20,~
code-creation,Function,0,0x3d51d7a0,460,"SetAddJS native collection.js:27:18",0x7239fd4,~
code-creation,Function,0,0x3d51d980,416,"SetHasJS native collection.js:37:18",0x723a088,~
code-creation,Function,0,0x3d51db20,416,"SetDeleteJS native collection.js:44:21",0x723a13c,~
code-creation,Function,0,0x3d51dcc0,416,"SetGetSizeJS native collection.js:51:22",0x723a1ec,~
code-creation,Function,0,0x3d51de60,412,"SetClearJS native collection.js:58:20",0x723a29c,~
code-creation,Function,0,0x3d51e000,1320,"SetForEach native collection.js:65:20",0x723a398,~
code-creation,Function,0,0x3d51e540,688,"SetUpSet native collection.js:90:18",0x723a444,~
code-creation,Function,0,0x3d51e800,1264,"MapConstructor native collection.js:108:24",0x723a554,~
code-creation,Function,0,0x3d51ed00,416,"MapGetJS native collection.js:134:18",0x723a608,~
code-creation,Function,0,0x3d51eea0,464,"MapSetJS native collection.js:141:18",0x723a6c0,~
code-creation,Function,0,0x3d51f080,416,"MapHasJS native collection.js:151:18",0x723a774,~
code-creation,Function,0,0x3d51f220,416,"MapDeleteJS native collection.js:158:21",0x723a828,~
code-creation,Function,0,0x3d51f3c0,416,"MapGetSizeJS native collection.js:165:22",0x723a8d8,~
code-creation,Function,0,0x3d51f560,412,"MapClearJS native collection.js:172:20",0x723a988,~
code-creation,Function,0,0x3d51f700,1340,"MapForEach native collection.js:179:20",0x723aa80,~
code-creation,Function,0,0x3d51fc40,708,"SetUpMap native collection.js:202:18",0x723ab2c,~
code-creation,Script,0,0x3d51ff20,340,"native collection.js",0x723ac58,~
code-creation,LazyCompile,0,0x3d51d360,1088,"SetConstructor native collection.js:5:24",0x7239f20,~
code-creation,LazyCompile,0,0x3d51e800,1264,"MapConstructor native collection.js:108:24",0x723a554,~
code-creation,Function,0,0x3d520080,1264,"WeakMapConstructor native weak-collection.js:5:28",0x723b1e0,~
code-disable-optimization,"WeakMapGet","Call to a JavaScript runtime function"
code-creation,Function,0,0x3d520580,616,"WeakMapGet native weak-collection.js:31:20",0x723b2a4,
code-disable-optimization,"WeakMapSet","Call to a JavaScript runtime function"
code-creation,Function,0,0x3d520800,620,"WeakMapSet native weak-collection.js:41:20",0x723b36c,
code-disable-optimization,"WeakMapHas","Call to a JavaScript runtime function"
code-creation,Function,0,0x3d520a80,616,"WeakMapHas native weak-collection.js:51:20",0x723b430,
code-disable-optimization,"WeakMapDelete","Call to a JavaScript runtime function"
code-creation,Function,0,0x3d520d00,616,"WeakMapDelete native weak-collection.js:61:23",0x723b4f4,
code-creation,Function,0,0x3d520f80,552,"SetUpWeakMap native weak-collection.js:71:22",0x723b59c,~
code-creation,Function,0,0x3d5211c0,1088,"WeakSetConstructor native weak-collection.js:86:28",0x723b694,~
code-disable-optimization,"WeakSetAdd","Call to a JavaScript runtime function"
code-creation,Function,0,0x3d521600,620,"WeakSetAdd native weak-collection.js:108:20",0x723b758,
code-disable-optimization,"WeakSetHas","Call to a JavaScript runtime function"
code-creation,Function,0,0x3d521880,616,"WeakSetHas native weak-collection.js:118:20",0x723b81c,
code-disable-optimization,"WeakSetDelete","Call to a JavaScript runtime function"
code-creation,Function,0,0x3d521b00,616,"WeakSetDelete native weak-collection.js:128:23",0x723b8e0,
code-creation,Function,0,0x3d521d80,536,"SetUpWeakSet native weak-collection.js:138:22",0x723b988,~
code-creation,Script,0,0x3d521fa0,340,"native weak-collection.js",0x723ba84,~
code-creation,LazyCompile,0,0x3d520080,1264,"WeakMapConstructor native weak-collection.js:5:28",0x723b1e0,~
code-creation,LazyCompile,0,0x3d5211c0,1088,"WeakSetConstructor native weak-collection.js:86:28",0x723b694,~
code-creation,Function,0,0x3d522100,152,"SetIteratorConstructor native collection-iterator.js:3:32",0x723be50,~
code-creation,Function,0,0x3d5221a0,808,"SetIteratorNextJS native collection-iterator.js:6:27",0x723bf30,~
code-creation,Function,0,0x3d5224e0,132,"SetIteratorSymbolIterator native collection-iterator.js:27:35",0x723bfb8,~
code-creation,Function,0,0x3d522580,440,"SetEntries native collection-iterator.js:30:20",0x723c06c,~
code-creation,Function,0,0x3d522740,440,"SetValues native collection-iterator.js:37:19",0x723c120,~
code-creation,Function,0,0x3d522900,572,"SetUpSetIterator native collection-iterator.js:44:26",0x723c1c8,~
code-creation,Function,0,0x3d522b40,376,"ExtendSetPrototype native collection-iterator.js:59:28",0x723c26c,~
code-creation,Function,0,0x3d522cc0,152,"MapIteratorConstructor native collection-iterator.js:69:32",0x723c2fc,~
code-creation,Function,0,0x3d522d60,132,"MapIteratorSymbolIterator native collection-iterator.js:72:35",0x723c384,~
code-creation,Function,0,0x3d522e00,816,"MapIteratorNextJS native collection-iterator.js:75:27",0x723c464,~
code-creation,Function,0,0x3d523140,440,"MapEntries native collection-iterator.js:96:20",0x723c518,~
code-creation,Function,0,0x3d523300,440,"MapKeys native collection-iterator.js:103:17",0x723c5cc,~
code-creation,Function,0,0x3d5234c0,440,"MapValues native collection-iterator.js:110:19",0x723c680,~
code-creation,Function,0,0x3d523680,572,"SetUpMapIterator native collection-iterator.js:117:26",0x723c728,~
code-creation,Function,0,0x3d5238c0,376,"ExtendMapPrototype native collection-iterator.js:132:28",0x723c7cc,~
code-creation,Script,0,0x3d523a40,320,"native collection-iterator.js",0x723c8d8,~
code-creation,LazyCompile,0,0x3d522100,152,"SetIteratorConstructor native collection-iterator.js:3:32",0x723be50,~
code-creation,LazyCompile,0,0x3d522cc0,152,"MapIteratorConstructor native collection-iterator.js:69:32",0x723c2fc,~
code-creation,Stub,2,0x3d523b80,301,"FastNewContextStub"
code-creation,Function,0,0x3d523cc0,380,"PromiseSet native promise.js:36:20",0x723cdbc,~
code-creation,Function,0,0x3d523e40,304,"PromiseCreateAndSet native promise.js:46:29",0x723ce70,~
code-creation,Function,0,0x3d523f80,240,"PromiseInit native promise.js:51:21",0x723cf1c,~
code-creation,Function,0,0x3d524080,316,"PromiseDone native promise.js:55:21",0x723cfd4,~
code-disable-optimization,"PromiseCoerce","TryCatchStatement"
code-creation,Function,0,0x3d5241c0,928,"PromiseCoerce native promise.js:62:23",0x723d098,
code-disable-optimization,"PromiseHandle","TryCatchStatement"
code-creation,Function,0,0x3d524560,1024,"PromiseHandle native promise.js:82:23",0x723d17c,
code-creation,Stub,2,0x3d524960,233,"FastNewContextStub"
code-creation,Function,0,0x3d524a60,600,"z native promise.js:101:27",0x723d260,~
code-creation,Function,0,0x3d524cc0,580,"PromiseEnqueue native promise.js:99:24",0x723d33c,~
code-creation,Function,0,0x3d524f20,132,"PromiseIdResolveHandler native promise.js:118:33",0x723d3c8,~
code-creation,Function,0,0x3d524fc0,148,"PromiseIdRejectHandler native promise.js:119:32",0x723d454,~
code-creation,Function,0,0x3d525060,128,"PromiseNopResolver native promise.js:120:28",0x723d4dc,~
code-creation,Function,0,0x3d5250e0,176,"resolve native promise.js:144:17",0x723d5c0,~
code-creation,Function,0,0x3d5251a0,176,"reject native promise.js:145:16",0x723d664,~
code-creation,Function,0,0x3d525260,168," native promise.js:149:28",0x723d6f4,~
code-creation,Function,0,0x3d525320,544,"PromiseDeferred native promise.js:139:25",0x723d78c,~
code-creation,Function,0,0x3d525540,160," native promise.js:160:25",0x723d850,~
code-creation,Function,0,0x3d5255e0,272,"PromiseResolved native promise.js:156:25",0x723d8e4,~
code-creation,Function,0,0x3d525700,160," native promise.js:169:20",0x723d9a8,~
code-creation,Function,0,0x3d5257a0,312,"PromiseRejected native promise.js:163:25",0x723da40,~
code-creation,Function,0,0x3d5258e0,160,"r native promise.js:233:40",0x723db00,~
code-creation,Function,0,0x3d525980,252,"PromiseCast native promise.js:232:21",0x723db94,~
code-creation,Stub,2,0x3d525a80,225,"FastNewContextStub"
code-creation,Function,0,0x3d525b80,308," native promise.js:251:16",0x723dc84,~
code-creation,Function,0,0x3d525cc0,200," native promise.js:249:10",0x723dd14,~
code-creation,Function,0,0x3d525da0,176," native promise.js:256:9",0x723ddb8,~
code-disable-optimization,"PromiseAll","TryCatchStatement"
code-creation,Function,0,0x3d525e60,1196,"PromiseAll native promise.js:235:20",0x723de64,
code-creation,Function,0,0x3d526320,176," native promise.js:274:9",0x723df3c,~
code-creation,Function,0,0x3d5263e0,176," native promise.js:275:9",0x723dfe0,~
code-disable-optimization,"PromiseOne","TryCatchStatement"
code-creation,Function,0,0x3d5264a0,864,"PromiseOne native promise.js:265:20",0x723e078,
code-creation,Function,0,0x3d526800,572,"PromiseHasUserDefinedRejectHandlerRecursive native promise.js:283:53",0x723e124,~
code-creation,Function,0,0x3d526a40,176," native promise.js:28:11",0x723e220,~
code-creation,Function,0,0x3d526b00,176," native promise.js:29:9",0x723e2c4,~
code-disable-optimization,"Promise","TryCatchStatement"
code-creation,Function,0,0x3d526bc0,1016,"Promise native promise.js:20:23",0x723e360,
code-creation,Function,0,0x3d526fc0,284,"IsPromise native promise.js:121:29",0x723e3f4,~
code-creation,Function,0,0x3d5270e0,192,"PromiseCreate native promise.js:124:37",0x723e49c,~
code-creation,Function,0,0x3d5271a0,208,"PromiseResolve native promise.js:127:39",0x723e54c,~
code-creation,Function,0,0x3d527280,424,"PromiseReject native promise.js:130:37",0x723e600,~
code-creation,Function,0,0x3d527440,1332,"PromiseChain native promise.js:173:35",0x723e70c,~
code-creation,Function,0,0x3d527980,212,"PromiseCatch native promise.js:204:35",0x723e7b8,~
code-creation,Function,0,0x3d527a60,688,"PromiseThen native promise.js:216:9",0x723e880,~
code-creation,Function,0,0x3d527d20,812,"PromiseThen native promise.js:207:33",0x723e938,~
code-creation,Function,0,0x3d528060,192,"PromiseHasUserDefinedRejectHandler native promise.js:295:44",0x723e9e0,~
code-creation,Function,0,0x3d528120,1876," native promise.js:19:10",0x723eb08,~
code-creation,Script,0,0x3d528880,492,"native promise.js",0x723eb94,~
code-creation,StorePreMonomorphic,9,0x3d528a80,84,"args_count: 0"
code-disable-optimization,"FormatString","TryCatchStatement"
code-creation,Function,0,0x3d528ae0,1496,"FormatString native messages.js:178:22",0x723ed98,
code-creation,Function,0,0x3d5290c0,1504,"NoSideEffectToString native messages.js:202:30",0x723ee48,~
code-creation,Stub,2,0x3d5296a0,426,"InstanceofStub"
code-creation,Function,0,0x3d529860,740,"CanBeSafelyTreatedAsAnErrorObject native messages.js:232:43",0x723eed8,~
code-creation,Function,0,0x3d529b60,336,"ToStringCheckErrorObject native messages.js:246:34",0x723ef80,~
code-creation,Function,0,0x3d529cc0,572,"ToDetailString native messages.js:253:24",0x723f02c,~
code-creation,Function,0,0x3d529f00,260,"MakeGenericError native messages.js:265:26",0x723f0ec,~
code-creation,Function,0,0x3d52a020,256,"FormatMessage native messages.js:275:23",0x723f198,~
code-creation,Function,0,0x3d52a120,356,"GetLineNumber native messages.js:280:23",0x723f248,~
code-creation,Function,0,0x3d52a2a0,364,"GetSourceLine native messages.js:288:23",0x723f300,~
code-creation,Function,0,0x3d52a420,188,"MakeTypeError native messages.js:296:23",0x723f3a8,~
code-creation,Function,0,0x3d52a4e0,188,"MakeRangeError native messages.js:299:24",0x723f450,~
code-creation,Function,0,0x3d52a5a0,188,"MakeSyntaxError native messages.js:302:25",0x723f4f8,~
code-creation,Function,0,0x3d52a660,188,"MakeReferenceError native messages.js:305:28",0x723f5a0,~
code-creation,Function,0,0x3d52a720,188,"MakeEvalError native messages.js:308:23",0x723f648,~
code-creation,Function,0,0x3d52a7e0,188,"MakeError native messages.js:311:19",0x723f6f0,~
code-creation,Function,0,0x3d52a8a0,228,"MakeTypeErrorEmbedded native messages.js:314:31",0x723f7a8,~
code-creation,Function,0,0x3d52a9a0,228,"MakeSyntaxErrorEmbedded native messages.js:317:33",0x723f860,~
code-creation,Function,0,0x3d52aaa0,228,"MakeReferenceErrorEmbedded native messages.js:320:36",0x723f918,~
code-creation,Function,0,0x3d52aba0,756,"ScriptLineFromPosition native messages.js:323:32",0x723f9b4,~
code-creation,Function,0,0x3d52aea0,792,"ScriptLocationFromPosition native messages.js:341:36",0x723fa74,~
code-creation,Function,0,0x3d52b1c0,880,"ScriptLocationFromLine native messages.js:360:32",0x723fb3c,~
code-creation,Function,0,0x3d52b540,992,"ScriptSourceSlice native messages.js:382:27",0x723fc08,~
code-creation,Function,0,0x3d52b920,576,"ScriptSourceLine native messages.js:404:26",0x723fcbc,~
code-creation,Function,0,0x3d52bb60,156,"ScriptLineCount native messages.js:417:25",0x723fd44,~
code-creation,Function,0,0x3d52bc00,308,"ScriptNameOrSourceURL native messages.js:420:31",0x723fdcc,~
code-creation,Function,0,0x3d52bd40,232,"SourceLocation native messages.js:442:24",0x723fe6c,~
code-creation,Function,0,0x3d52be40,840,"SourceLocationRestrict native messages.js:451:32",0x723ff24,~
code-creation,Function,0,0x3d52c1a0,288,"SourceLocationSourceText native messages.js:484:34",0x723ffac,~
code-creation,Function,0,0x3d52c2c0,212,"SourceSlice native messages.js:497:21",0x7240048,~
code-creation,Function,0,0x3d52c3a0,288,"SourceSliceSourceText native messages.js:504:31",0x72400d0,~
code-creation,Function,0,0x3d52c4c0,344,"GetPositionInLine native messages.js:514:27",0x7240184,~
code-creation,Function,0,0x3d52c620,224,"GetStackTraceLine native messages.js:522:27",0x7240238,~
code-creation,Function,0,0x3d52c700,236,"CallSite native messages.js:529:18",0x72402d0,~
code-creation,Function,0,0x3d52c800,200,"CallSiteGetThis native messages.js:535:25",0x7240358,~
code-creation,Function,0,0x3d52c8e0,200,"CallSiteGetTypeName native messages.js:539:29",0x72403f8,~
code-creation,Function,0,0x3d52c9c0,344,"CallSiteIsToplevel native messages.js:542:28",0x7240480,~
code-creation,Function,0,0x3d52cb20,252,"CallSiteIsEval native messages.js:548:24",0x724050c,~
code-creation,Function,0,0x3d52cc20,220,"CallSiteGetEvalOrigin native messages.js:552:31",0x72405b0,~
code-creation,Function,0,0x3d52cd00,248,"CallSiteGetScriptNameOrSourceURL native messages.js:556:42",0x7240654,~
code-creation,Function,0,0x3d52ce00,200,"CallSiteGetFunction native messages.js:560:29",0x72406dc,~
code-creation,Function,0,0x3d52cee0,396,"CallSiteGetFunctionName native messages.js:564:33",0x724076c,~
code-creation,Function,0,0x3d52d080,1652,"CallSiteGetMethodName native messages.js:579:31",0x7240820,~
code-creation,Function,0,0x3d52d700,220,"CallSiteGetFileName native messages.js:605:29",0x72408ac,~
code-creation,Function,0,0x3d52d7e0,412,"CallSiteGetLineNumber native messages.js:609:31",0x7240954,~
code-creation,Function,0,0x3d52d980,412,"CallSiteGetColumnNumber native messages.js:621:33",0x72409fc,~
code-creation,Function,0,0x3d52db20,248,"CallSiteIsNative native messages.js:633:26",0x7240a88,~
code-creation,Function,0,0x3d52dc20,156,"CallSiteGetPosition native messages.js:637:29",0x7240b10,~
code-creation,Function,0,0x3d52dcc0,396,"CallSiteIsConstructor native messages.js:640:31",0x7240ba0,~
code-creation,Function,0,0x3d52de60,1752,"CallSiteToString native messages.js:647:26",0x7240c94,~
code-creation,Function,0,0x3d52e540,780,"FormatEvalOrigin native messages.js:725:26",0x7240d54,~
code-disable-optimization,"FormatErrorString","TryCatchStatement"
code-creation,Function,0,0x3d52e860,440,"FormatErrorString native messages.js:757:27",0x7240df0,
code-creation,Function,0,0x3d52ea20,736,"GetStackFrames native messages.js:768:24",0x7240ebc,~
code-disable-optimization,"FormatStackTrace","TryCatchStatement"
code-creation,Function,0,0x3d52ed00,1424,"FormatStackTrace native messages.js:783:26",0x7240fc0,
code-creation,Function,0,0x3d52f2a0,476,"GetTypeName native messages.js:817:21",0x7241058,~
code-creation,Function,0,0x3d52f480,128,"d native messages.js:871:15",0x724112c,~
code-disable-optimization,"a","TryCatchStatement"
code-creation,Function,0,0x3d52f500,428,"a native messages.js:881:20",0x72411e4,
code-creation,Function,0,0x3d52f6c0,652,"a native messages.js:865:15",0x7241280,~
code-creation,Function,0,0x3d52f960,156,"Error native messages.js:893:17",0x7241310,~
code-creation,Function,0,0x3d52fa00,156,"TypeError native messages.js:894:21",0x72413a0,~
code-creation,Function,0,0x3d52faa0,156,"RangeError native messages.js:895:22",0x7241430,~
code-creation,Function,0,0x3d52fb40,156,"SyntaxError native messages.js:896:23",0x72414c0,~
code-creation,Function,0,0x3d52fbe0,156,"ReferenceError native messages.js:897:26",0x7241550,~
code-creation,Function,0,0x3d52fc80,156,"EvalError native messages.js:898:21",0x72415e0,~
code-creation,Function,0,0x3d52fd20,156,"URIError native messages.js:899:20",0x7241670,~
code-creation,Function,0,0x3d52fdc0,420,"SetUpError native messages.js:864:20",0x72416fc,~
code-creation,Function,0,0x3d52ff80,816,"GetPropertyWithoutInvokingMonkeyGetters native messages.js:906:49",0x7241798,~
code-disable-optimization,"ErrorToStringDetectCycle","TryFinallyStatement"
code-creation,Function,0,0x3d5302c0,968,"ErrorToStringDetectCycle native messages.js:925:34",0x724185c,
code-disable-optimization,"ErrorToString","TryCatchStatement"
code-creation,Function,0,0x3d5306a0,460,"ErrorToString native messages.js:939:23",0x724191c,
code-creation,Function,0,0x3d530880,260,"SetUpStackOverflowBoilerplate native messages.js:953:39",0x72419d0,~
code-creation,Function,0,0x3d5309a0,188," native messages.js:272:25",0x724378c,~
code-creation,Stub,8,0x3d530a60,404,"CallICStub(args(7), FUNCTION, "
code-creation,Stub,8,0x3d530c00,404,"CallICStub(args(14), FUNCTION, "
code-creation,Function,0,0x3d530da0,472,"StackTraceGetter native messages.js:832:30",0x7243838,~
code-creation,Function,0,0x3d530f80,228,"StackTraceSetter native messages.js:852:30",0x72438c4,~
code-creation,Function,0,0x3d531080,332,"captureStackTrace native messages.js:858:49",0x7243994,~
code-creation,Script,0,0x3d5311e0,2376,"native messages.js",0x7243a30,~
code-creation,LazyCompile,0,0x3d5309a0,188," native messages.js:272:25",0x724378c,~
code-creation,Stub,8,0x3d531b40,283,"CallIC_ArrayStub(args(7), FUNCTION,  (Array)"
code-creation,Stub,8,0x3d531c60,283,"CallIC_ArrayStub(args(14), FUNCTION,  (Array)"
code-creation,LoadIC,6,0x3d531d80,95,"length"
code-creation,LoadIC,6,0x3d531de0,95,"prototype"
code-creation,Stub,8,0x3d531e40,283,"CallIC_ArrayStub(args(5), FUNCTION,  (Array)"
code-creation,LoadIC,6,0x3d531f60,95,"prototype"
code-creation,Stub,8,0x3d531fc0,283,"CallIC_ArrayStub(args(3), FUNCTION,  (Array)"
code-creation,LoadIC,6,0x3d5320e0,95,"prototype"
code-creation,Stub,2,0x3d532140,834,"BinaryOpWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x3d5324a0,74,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x3d532500,74,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,12,0x3d532560,141,"CompareICStub"
code-creation,LazyCompile,0,0x3d52f500,428,"a native messages.js:881:20",0x72411e4,
code-creation,Stub,2,0x3d532600,284,"CallApiGetterStub"
code-creation,Stub,3,0x3d532720,100,"name"
code-creation,LoadIC,6,0x3d5327a0,95,"name"
code-creation,Stub,3,0x3d532800,94,"global"
code-creation,LoadIC,6,0x3d532860,95,"global"
code-creation,Stub,3,0x3d5328c0,94,"builtins"
code-creation,LoadIC,6,0x3d532920,95,"builtins"
code-creation,StorePreMonomorphic,9,0x3d532980,84,"args_count: 0"
code-creation,LoadIC,6,0x3d5329e0,95,"ToName"
code-creation,Stub,12,0x3d532a40,141,"CompareICStub"
code-creation,Stub,13,0x3d532ae0,144,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,13,0x3d532b80,144,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,11,0x3d532c20,136,"BinaryOpICStub(BIT_OR:Smi*Smi->Smi)"
code-creation,Stub,3,0x3d532cc0,88,"LoadConstantStub"
code-creation,Stub,3,0x3d532d20,104,"hasValue"
code-creation,LoadIC,6,0x3d532da0,95,"hasValue"
code-creation,Stub,3,0x3d532e00,76,"LoadFieldStub"
code-creation,LoadIC,6,0x3d532e60,95,"hasValue_"
code-creation,Stub,3,0x3d532ec0,88,"LoadConstantStub"
code-creation,Stub,3,0x3d532f20,104,"hasWritable"
code-creation,LoadIC,6,0x3d532fa0,95,"hasWritable"
code-creation,Stub,3,0x3d533000,76,"LoadFieldStub"
code-creation,LoadIC,6,0x3d533060,95,"hasWritable_"
code-creation,Stub,3,0x3d5330c0,88,"LoadConstantStub"
code-creation,Stub,3,0x3d533120,104,"hasGetter"
code-creation,LoadIC,6,0x3d5331a0,95,"hasGetter"
code-creation,Stub,3,0x3d533200,76,"LoadFieldStub"
code-creation,LoadIC,6,0x3d533260,95,"hasGetter_"
code-creation,LazyCompile,0,0x3d52f500,428,"a native messages.js:881:20",0x72411e4,
code-creation,Stub,3,0x3d5332c0,94,"$Error"
code-creation,LoadIC,6,0x3d533320,95,"$Error"
code-creation,Stub,3,0x3d533380,94,"captureStackTrace"
code-creation,LoadIC,6,0x3d5333e0,95,"captureStackTrace"
code-creation,Stub,3,0x3d533440,94,"ObjectDefineProperty"
code-creation,LoadIC,6,0x3d5334a0,95,"ObjectDefineProperty"
code-creation,Stub,3,0x3d533500,94,"StackTraceGetter"
code-creation,LoadIC,6,0x3d533560,95,"StackTraceGetter"
code-creation,Stub,2,0x3d5335c0,1785,"RecordWriteStub"
code-creation,Stub,3,0x3d533cc0,148,"StoreFieldStub"
code-creation,StoreIC,9,0x3d533d60,95,"get"
code-creation,Stub,3,0x3d533dc0,94,"StackTraceSetter"
code-creation,LoadIC,6,0x3d533e20,95,"StackTraceSetter"
code-creation,Stub,3,0x3d533e80,148,"StoreFieldStub"
code-creation,StoreIC,9,0x3d533f20,95,"set"
code-creation,Stub,3,0x3d533f80,94,"ToPropertyDescriptor"
code-creation,LoadIC,6,0x3d533fe0,95,"ToPropertyDescriptor"
code-creation,Stub,3,0x3d534040,94,"PropertyDescriptor"
code-creation,LoadIC,6,0x3d5340a0,95,"PropertyDescriptor"
code-creation,Stub,2,0x3d534100,1785,"RecordWriteStub"
code-creation,Stub,3,0x3d534800,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d5348c0,147,"value_"
code-creation,StoreIC,9,0x3d534960,95,"value_"
code-creation,Stub,3,0x3d5349c0,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d534a80,147,"hasValue_"
code-creation,StoreIC,9,0x3d534b20,95,"hasValue_"
code-creation,Stub,3,0x3d534b80,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d534c40,147,"writable_"
code-creation,StoreIC,9,0x3d534ce0,95,"writable_"
code-creation,Stub,3,0x3d534d40,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d534e00,147,"hasWritable_"
code-creation,StoreIC,9,0x3d534ea0,95,"hasWritable_"
code-creation,Stub,3,0x3d534f00,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d534fc0,147,"enumerable_"
code-creation,StoreIC,9,0x3d535060,95,"enumerable_"
code-creation,Stub,3,0x3d5350c0,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d535180,147,"hasEnumerable_"
code-creation,StoreIC,9,0x3d535220,95,"hasEnumerable_"
code-creation,Stub,3,0x3d535280,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d535340,147,"configurable_"
code-creation,StoreIC,9,0x3d5353e0,95,"configurable_"
code-creation,Stub,3,0x3d535440,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d535500,147,"hasConfigurable_"
code-creation,StoreIC,9,0x3d5355a0,95,"hasConfigurable_"
code-creation,Stub,3,0x3d535600,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d5356c0,147,"get_"
code-creation,StoreIC,9,0x3d535760,95,"get_"
code-creation,Stub,3,0x3d5357c0,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d535880,147,"hasGetter_"
code-creation,StoreIC,9,0x3d535920,95,"hasGetter_"
code-creation,Stub,3,0x3d535980,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d535a40,147,"set_"
code-creation,StoreIC,9,0x3d535ae0,95,"set_"
code-creation,Stub,3,0x3d535b40,188,"StoreTransitionStub"
code-creation,Stub,3,0x3d535c00,147,"hasSetter_"
code-creation,StoreIC,9,0x3d535ca0,95,"hasSetter_"
code-creation,Stub,3,0x3d535d00,88,"LoadConstantStub"
code-creation,Stub,3,0x3d535d60,104,"setConfigurable"
code-creation,LoadIC,6,0x3d535de0,95,"setConfigurable"
code-creation,Stub,3,0x3d535e40,94,"ToBoolean"
code-creation,LoadIC,6,0x3d535ea0,95,"ToBoolean"
code-creation,Stub,3,0x3d535f00,76,"LoadFieldStub"
code-creation,LoadIC,6,0x3d535f60,95,"configurable"
code-creation,Stub,3,0x3d535fc0,148,"StoreFieldStub"
code-creation,StoreIC,9,0x3d536060,95,"configurable_"
code-creation,Stub,3,0x3d5360c0,148,"StoreFieldStub"
code-creation,StoreIC,9,0x3d536160,95,"hasConfigurable_"
code-creation,LoadIC,6,0x3d5361c0,95,"get"
code-creation,Stub,3,0x3d536220,88,"LoadConstantStub"
code-creation,Stub,3,0x3d536280,104,"setGet"
code-creation,LoadIC,6,0x3d536300,95,"setGet"
code-creation,Stub,3,0x3d536360,148,"StoreFieldStub"
code-creation,StoreIC,9,0x3d536400,95,"get_"
code-creation,Stub,3,0x3d536460,148,"StoreFieldStub"
code-creation,StoreIC,9,0x3d536500,95,"hasGetter_"
code-creation,LoadIC,6,0x3d536560,95,"set"
code-creation,Stub,3,0x3d5365c0,88,"LoadConstantStub"
